Path,SizeBytes,Classification,Reason
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/CT00000a.MDX,8192,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/CT00000b.DBF,4075,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/CT00000b.MDX,8192,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/CT00000c.DBF,4213,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/CT00000c.MDX,8192,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/CT00000d.DBF,8560,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/CT00000d.MDX,13312,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000002.DBF,386170,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000002.DBT,24,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000002.MDX,514048,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000003.DBF,75366,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000003.DBT,24,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000003.MDX,108544,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000004.DBF,554300,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000004.DBT,10752,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000004.MDX,762880,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000005.DBF,340504,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000005.DBT,24,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000005.MDX,508928,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000006.DBF,556880,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000006.DBT,11264,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000006.MDX,815104,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000007.DBF,90588,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000007.DBT,24,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000007.MDX,117760,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000008.DBF,569350,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000008.DBT,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000008.MDX,797696,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000009.DBF,135394,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000009.DBT,24,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR000009.MDX,204800,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR00000a.DBF,31248,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR00000a.DBT,24,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR00000a.MDX,51200,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR00000b.DBF,33054,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR00000b.DBT,24,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR00000b.MDX,50176,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR00000c.DBF,34430,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR00000c.DBT,24,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR00000c.MDX,57344,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR00000d.DBF,118710,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR00000d.DBT,24,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/listen/XR00000d.MDX,180224,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/XR112001.DBF,1378,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/XR112001.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/XRlistID.uxt,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/XUTILS/XRlstlck.lck,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/11481/SYMLIST.DBF,17208,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/11481/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/11481/SYMLIST.MDX,16384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/23977/SYMLIST.DBF,16598,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/23977/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/23977/SYMLIST.MDX,16384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/2751/SYMLIST.DBF,20258,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/2751/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/2751/SYMLIST.MDX,22528,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/3673/SYMLIST.DBF,24833,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/3673/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/3673/SYMLIST.MDX,24576,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/3790/SYMLIST.DBF,24528,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/3790/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/3790/SYMLIST.MDX,24576,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/3836/SYMLIST.DBF,15683,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/3836/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/3836/SYMLIST.MDX,16384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/4081/SYMLIST.DBF,15378,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/4081/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/4081/SYMLIST.MDX,16384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/4114/SYMLIST.DBF,16598,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/4114/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/4114/SYMLIST.MDX,16384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/4153/SYMLIST.DBF,17513,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/4153/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/4153/SYMLIST.MDX,16384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/4241/SYMLIST.DBF,16598,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/4241/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/4241/SYMLIST.MDX,16384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/4277/SYMLIST.DBF,15683,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/4277/Symlist.id,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/4277/SYMLIST.MDX,16384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/SYMLISTS.DBF,8339,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/SYMLISTS.MDX,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory B/SSV_HVAC/YDBs/YLNKLIST.DBF,2442,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/ApiLog/lock,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/ApiLog/LogIDs,8,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/ApiLog/Step7Bas.ver,4284,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/ApiLog/Types,1542,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/CO_1/VerbHomo.dat,12,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/CO_11/VerbHomo.dat,12,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/CO_12/VerbHomo.dat,12,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/CO_13/VerbHomo.dat,12,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/CO_14/VerbHomo.dat,12,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/CO_15/VerbHomo.dat,12,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/CO_16/VerbHomo.dat,12,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/CO_17/VerbHomo.dat,12,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/CO_2/VerbHomo.dat,12,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/CO_20/VerbHomo.dat,12,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/CO_21/VerbHomo.dat,12,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/CO_3/VerbHomo.dat,12,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/CO_4/VerbHomo.dat,12,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/CO_5/VerbHomo.dat,12,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/CO_6/VerbHomo.dat,12,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/CO_7/VerbHomo.dat,12,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/CO_8/VerbHomo.dat,12,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/LINKVL.dbf,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/LOCKVL.LCK,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/VERBLIST.PRO,4,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/VERBTAB.DBF,9586,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/VERBTAB.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/VLTAB53.DBF,6726,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/CONN/VLTAB53.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/141099_20_dp_asi.txt,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/141099_20.txt,1230,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/141099_26_dp_asi.txt,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/141099_26.txt,369,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/141099_29_dp_asi.txt,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/141099_29.txt,328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/141099_38_dp_asi.txt,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/141099_38.txt,82,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/141099_3b_dp_asi.txt,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/141099_3b.txt,41,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/colorder.dat,96,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/colwidth.dat,96,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/Font_1,35,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/Font_2,33,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/Language,40,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/MkProfil/Administrator/MakeLog/Compile and Download Objects,3347,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/MkProfil/Administrator/MakeLog/Compile/00141103/0000001E.log,512,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/MkProfil/Administrator/MakeLog/Compile/00145301/0000000B.log,6216,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/MkProfil/Administrator/MakeLog/Compile/S7amkprj.log,3347,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/MkProfil/HMI1/Administrator/s7amkapx.dat,50,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/MkProfil/HMI1/Administrator/s7amkexx.dat,100,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/PROJECTVERSION.umf,10,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/S7hCompressedMetadata.cmf,4623,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/S7hMetaData.umf,27029,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/s7netpro.npa,888,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/Global/s7netpro.wnd,140,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/s7hdevnx/HATTARY1.DBF,1184,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/s7hdevnx/HATTARY1.DBT,9728,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/s7hdevnx/HATTARY1.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/s7hdevnx/HATTRIB1.DBF,45586,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/s7hdevnx/HATTRIB1.MDX,14336,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/s7hdevnx/HATTRME1.DBF,954,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/s7hdevnx/HATTRME1.DBT,9728,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/s7hdevnx/HATTRME1.MDX,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/s7hdevnx/HLASTID2.DBF,336,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/s7hdevnx/hLockID1,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/s7hdevnx/HOBJECT1.DBF,9700,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/s7hdevnx/HOBJECT1.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/s7hdevnx/HRELATI1.DBF,4314,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/s7hdevnx/HRELATI1.MDX,10240,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HDPSSX/HATTARY1.DBF,689,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HDPSSX/HATTARY1.DBT,5120,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HDPSSX/HATTARY1.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HDPSSX/HATTRIB1.DBF,39916,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HDPSSX/HATTRIB1.MDX,12288,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HDPSSX/HATTRME1.DBF,162,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HDPSSX/HATTRME1.DBT,24,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HDPSSX/HATTRME1.MDX,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HDPSSX/HLASTID2.DBF,336,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HDPSSX/hLockID1,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HDPSSX/HOBJECT1.DBF,5155,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HDPSSX/HOBJECT1.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HDPSSX/HRELATI1.DBF,3378,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HDPSSX/HRELATI1.MDX,9216,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HK15AX/HATTARY1.DBF,799,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HK15AX/HATTARY1.DBT,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HK15AX/HATTARY1.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HK15AX/HATTRIB1.DBF,17551,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HK15AX/HATTRIB1.MDX,9216,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HK15AX/HATTRME1.DBF,1614,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HK15AX/HATTRME1.DBT,17408,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HK15AX/HATTRME1.MDX,6144,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HK15AX/HLASTID2.DBF,336,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HK15AX/hLockID1,0,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HK15AX/HOBJECT1.DBF,6165,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HK15AX/HOBJECT1.MDX,4096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory C/SSV_C_FA/hOmSave7/S7HK15AX/HRELATI1.DBF,4548,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
